GeographyCode,DC3606NI0001,DC3606NI0002,DC3606NI0003,DC3606NI0004,DC3606NI0005,DC3606NI0006,DC3606NI0007,DC3606NI0008,DC3606NI0009,DC3606NI0010,DC3606NI0011,DC3606NI0012,DC3606NI0013,DC3606NI0014,DC3606NI0015,DC3606NI0016,DC3606NI0017,DC3606NI0018,DC3606NI0019,DC3606NI0020,DC3606NI0021,DC3606NI0022,DC3606NI0023,DC3606NI0024,DC3606NI0025,DC3606NI0026,DC3606NI0027,DC3606NI0028,DC3606NI0029,DC3606NI0030,DC3606NI0031,DC3606NI0032,DC3606NI0033,DC3606NI0034,DC3606NI0035,DC3606NI0036,DC3606NI0037,DC3606NI0038,DC3606NI0039,DC3606NI0040,DC3606NI0041,DC3606NI0042,DC3606NI0043,DC3606NI0044,DC3606NI0045,DC3606NI0046,DC3606NI0047,DC3606NI0048,DC3606NI0049,DC3606NI0050,DC3606NI0051,DC3606NI0052,DC3606NI0053,DC3606NI0054,DC3606NI0055,DC3606NI0056,DC3606NI0057,DC3606NI0058,DC3606NI0059,DC3606NI0060,DC3606NI0061,DC3606NI0062,DC3606NI0063,DC3606NI0064,DC3606NI0065,DC3606NI0066,DC3606NI0067,DC3606NI0068,DC3606NI0069,DC3606NI0070,DC3606NI0071,DC3606NI0072,DC3606NI0073,DC3606NI0074,DC3606NI0075,DC3606NI0076,DC3606NI0077,DC3606NI0078,DC3606NI0079,DC3606NI0080,DC3606NI0081,DC3606NI0082,DC3606NI0083,DC3606NI0084,DC3606NI0085,DC3606NI0086,DC3606NI0087,DC3606NI0088,DC3606NI0089,DC3606NI0090,DC3606NI0091,DC3606NI0092,DC3606NI0093,DC3606NI0094,DC3606NI0095,DC3606NI0096,DC3606NI0097,DC3606NI0098,DC3606NI0099,DC3606NI0100,DC3606NI0101,DC3606NI0102,DC3606NI0103,DC3606NI0104,DC3606NI0105,DC3606NI0106,DC3606NI0107,DC3606NI0108,DC3606NI0109,DC3606NI0110,DC3606NI0111,DC3606NI0112,DC3606NI0113,DC3606NI0114,DC3606NI0115,DC3606NI0116,DC3606NI0117,DC3606NI0118,DC3606NI0119,DC3606NI0120,DC3606NI0121,DC3606NI0122,DC3606NI0123,DC3606NI0124,DC3606NI0125,DC3606NI0126,DC3606NI0127,DC3606NI0128,DC3606NI0129,DC3606NI0130,DC3606NI0131,DC3606NI0132,DC3606NI0133,DC3606NI0134,DC3606NI0135,DC3606NI0136,DC3606NI0137,DC3606NI0138,DC3606NI0139,DC3606NI0140,DC3606NI0141,DC3606NI0142,DC3606NI0143,DC3606NI0144,DC3606NI0145,DC3606NI0146,DC3606NI0147,DC3606NI0148,DC3606NI0149,DC3606NI0150,DC3606NI0151,DC3606NI0152,DC3606NI0153,DC3606NI0154,DC3606NI0155,DC3606NI0156,DC3606NI0157,DC3606NI0158,DC3606NI0159,DC3606NI0160,DC3606NI0161,DC3606NI0162,DC3606NI0163,DC3606NI0164,DC3606NI0165,DC3606NI0166,DC3606NI0167,DC3606NI0168,DC3606NI0169,DC3606NI0170,DC3606NI0171,DC3606NI0172,DC3606NI0173,DC3606NI0174,DC3606NI0175,DC3606NI0176,DC3606NI0177,DC3606NI0178,DC3606NI0179,DC3606NI0180,DC3606NI0181,DC3606NI0182
95MM25,4314,2483,620,1083,71,131,386,192,1831,334,379,382,570,166,147,41,10,17,4,2,5,3,106,47,3,5,48,3,54,10,4,5,0,0,1,0,44,17,1,3,21,2,54,5,2,2,0,0,0,1,49,10,9,0,27,3,610,74,23,29,5,2,14,1,536,166,8,21,317,24,98,22,4,6,0,1,6,5,76,4,26,7,36,3,555,105,47,26,2,2,26,2,450,55,20,55,288,32,579,97,31,42,4,3,15,2,482,145,6,37,269,25,541,181,52,70,5,10,29,15,360,102,43,39,155,21,120,8,4,1,1,1,1,0,112,33,3,5,67,4,301,76,20,35,3,6,8,4,225,97,10,8,102,8,281,94,22,36,5,4,16,11,187,44,14,12,96,21,2694,1961,470,872,52,105,305,157,733,67,283,256,46,81
95MM26,2422,1483,304,730,40,96,181,132,939,258,198,141,271,71,116,35,4,26,0,2,3,0,81,49,3,3,20,6,33,11,4,5,2,0,0,0,22,8,0,3,10,1,38,10,4,4,0,0,2,0,28,0,9,0,18,1,351,68,15,29,4,6,11,3,283,102,4,11,158,8,54,22,1,7,0,0,7,7,32,0,11,0,18,3,218,46,13,20,1,1,9,2,172,27,3,16,115,11,330,71,15,33,5,8,9,1,259,90,4,15,141,9,245,80,13,35,2,8,14,8,165,56,15,13,73,8,51,4,1,2,0,0,1,0,47,11,0,0,32,4,174,58,11,33,0,7,5,2,116,51,5,5,53,2,166,55,14,26,2,4,4,5,111,33,7,10,50,11,1526,1143,235,568,30,68,135,107,383,76,159,86,21,41
95MM27,3207,1833,270,637,39,92,334,461,1374,300,479,77,388,130,147,61,11,20,2,0,14,14,86,37,2,0,35,12,80,32,2,4,0,1,12,13,48,11,4,0,29,4,72,17,1,4,0,0,6,6,55,8,5,0,39,3,390,68,12,23,3,4,18,8,322,107,16,6,176,17,110,35,5,4,0,0,11,15,75,9,13,2,44,7,410,108,25,15,1,3,34,30,302,36,28,7,204,27,337,70,14,24,3,5,9,15,267,73,15,9,158,12,338,134,24,35,3,7,21,44,204,55,28,5,100,16,88,9,0,3,1,0,4,1,79,11,1,1,62,4,214,54,16,20,3,4,7,4,160,53,12,2,87,6,174,57,12,22,1,3,10,9,117,31,10,4,57,15,2049,1415,193,519,29,74,247,353,634,107,376,57,31,63
95MM28,1805,976,229,423,20,37,210,57,829,211,120,106,302,90,90,24,6,10,0,0,6,2,66,32,1,2,22,9,39,6,1,2,0,1,2,0,33,17,3,0,12,1,31,6,0,2,0,0,4,0,25,3,1,1,17,3,294,32,10,16,0,0,6,0,262,88,2,7,147,18,52,15,0,5,0,0,9,1,37,2,4,0,28,3,273,56,24,16,1,1,13,1,217,28,5,11,158,15,262,37,14,14,1,0,8,0,225,67,1,5,136,16,245,63,18,25,3,2,15,0,182,62,15,10,82,13,77,5,5,0,0,0,0,0,72,16,0,0,50,6,154,29,4,15,0,0,10,0,125,56,2,8,55,4,143,51,13,15,0,0,23,0,92,26,3,6,51,6,1022,744,164,335,16,33,142,54,278,49,95,66,28,40
95MM29,2504,1610,321,794,46,106,263,80,894,243,147,127,251,126,80,25,4,15,3,1,2,0,55,27,2,5,14,7,28,7,2,2,0,0,3,0,21,6,1,1,8,5,29,4,0,2,0,0,1,1,25,4,2,0,18,1,259,35,10,15,1,4,4,1,224,86,5,7,116,10,57,17,4,5,1,0,4,3,40,5,7,2,20,6,292,79,21,32,3,5,14,4,213,34,7,19,132,21,255,53,18,18,2,6,7,2,202,75,4,15,99,9,220,74,16,32,1,3,16,6,146,54,15,9,55,13,42,6,1,3,0,0,1,1,36,7,2,1,26,0,147,44,10,22,2,0,8,2,103,52,1,9,34,7,131,40,13,18,3,1,4,1,91,26,5,10,42,8,1684,1320,249,667,34,93,211,66,364,81,113,74,24,72
95MM30,1525,793,161,310,38,72,172,40,732,190,119,96,240,87,81,14,3,6,0,3,2,0,67,29,1,3,32,2,32,6,1,3,0,0,2,0,26,9,0,1,15,1,22,2,0,2,0,0,0,0,20,4,1,0,14,1,258,32,7,15,3,4,3,0,226,73,4,8,126,15,42,12,0,4,1,0,4,3,30,3,4,1,17,5,205,32,8,7,1,2,12,2,173,35,3,13,104,18,250,41,8,18,4,7,4,0,209,55,5,9,125,15,195,43,3,16,5,5,9,5,152,52,11,4,68,17,35,5,0,2,1,0,2,0,30,7,1,1,18,3,119,17,2,7,1,3,3,1,102,38,1,7,54,2,128,27,3,11,1,4,6,2,101,30,2,4,57,8,897,644,136,250,31,59,140,28,253,45,95,63,8,42
95NN01,2287,1433,320,658,62,199,146,48,854,300,141,110,215,88,96,45,10,15,5,10,4,1,51,28,2,4,12,5,30,12,1,5,1,4,1,0,18,5,1,2,10,0,31,6,1,2,1,1,0,1,25,4,2,3,16,0,311,59,12,26,5,7,9,0,252,89,4,4,135,20,57,21,5,11,0,1,2,2,36,1,14,0,20,1,180,55,14,20,4,5,10,2,125,22,1,7,86,9,299,93,20,32,9,17,14,1,206,81,3,7,105,10,225,79,19,35,7,5,11,2,146,53,15,12,52,14,30,3,0,2,0,1,0,0,27,6,0,2,16,3,180,58,8,24,6,11,7,2,122,66,2,5,44,5,149,56,14,22,6,7,5,2,93,30,7,3,47,6,1425,1076,238,512,33,149,105,39,349,106,101,79,10,53
95NN02,1644,1104,195,664,27,89,76,53,540,275,92,52,87,34,70,27,7,16,2,2,0,0,43,33,0,1,7,2,12,3,0,2,0,0,1,0,9,5,2,0,2,0,16,3,1,0,0,0,1,1,13,1,2,1,8,1,183,34,7,15,4,4,4,0,149,90,4,3,46,6,27,9,4,1,0,0,3,1,18,2,4,1,10,1,83,23,5,12,1,2,2,1,60,15,2,7,30,6,173,41,8,16,3,8,5,1,132,74,6,4,42,6,142,61,8,37,1,4,5,6,81,46,5,4,23,3,20,3,0,1,0,1,1,0,17,7,0,0,10,0,132,33,5,22,2,1,2,1,99,75,4,2,18,0,112,52,10,36,1,0,4,1,60,40,2,1,16,1,1086,869,152,527,17,72,56,45,217,83,75,34,10,15
95NN03,2079,1417,280,789,37,137,112,62,662,306,83,68,158,47,98,42,10,24,2,1,4,1,56,42,0,3,11,0,35,12,3,5,0,3,1,0,23,14,0,0,8,1,45,6,3,1,2,0,0,0,39,10,2,0,22,5,232,46,11,24,3,6,2,0,186,99,2,4,78,3,75,13,0,8,0,0,5,0,62,8,6,1,43,4,168,47,14,22,3,5,2,1,121,26,2,13,74,6,244,83,22,41,4,8,8,0,161,79,3,5,66,8,188,94,16,51,5,7,9,6,94,51,4,3,31,5,39,6,1,2,1,1,1,0,33,19,1,0,10,3,176,59,10,36,1,3,9,0,117,70,1,3,40,3,129,63,13,35,5,3,3,4,66,30,4,10,15,7,1329,1080,211,606,22,111,79,51,249,110,70,40,5,24
95NN04,2027,1227,252,638,22,91,158,66,800,176,114,135,306,69,117,24,8,7,1,2,6,0,93,35,3,7,47,1,27,9,2,5,0,0,2,0,18,3,1,2,12,0,83,12,2,3,0,3,3,1,71,2,5,1,62,1,289,54,9,28,1,3,13,0,235,75,12,11,127,10,77,24,4,7,0,2,8,3,53,0,12,2,38,1,303,61,21,28,1,2,8,1,242,17,9,16,188,12,258,71,19,31,2,7,11,1,187,60,5,12,102,8,233,87,17,46,1,5,13,5,146,50,18,8,59,11,58,11,2,4,0,2,3,0,47,9,3,2,33,0,146,38,5,23,0,7,3,0,108,39,5,4,57,3,133,46,9,25,0,2,7,3,87,22,7,7,43,8,1189,936,184,493,18,69,118,54,253,41,72,90,12,38
95NN05,1796,1199,253,647,33,125,89,52,597,230,88,74,148,57,74,27,5,14,1,3,3,1,47,22,2,4,16,3,29,9,2,3,0,3,1,0,20,7,1,1,6,5,29,6,2,1,3,0,0,0,23,5,4,0,12,2,204,40,9,16,6,4,3,2,164,68,1,3,85,7,28,3,1,0,1,0,0,1,25,2,7,3,11,2,159,43,13,21,3,0,5,1,116,20,2,15,63,16,219,73,21,32,6,6,6,2,146,55,1,6,76,8,155,73,17,43,5,2,4,2,82,29,8,6,32,7,26,3,0,1,2,0,0,0,23,11,1,1,10,0,118,40,9,26,1,1,2,1,78,35,3,0,32,8,98,38,9,20,3,4,2,0,60,21,5,7,23,4,1193,959,192,520,20,108,74,45,234,87,69,43,10,25
95NN06,2420,1609,314,808,43,221,142,81,811,253,173,128,178,79,69,32,6,15,1,4,5,1,37,22,1,1,12,1,34,10,1,2,1,3,2,1,24,13,3,1,7,0,30,5,3,0,0,0,1,1,25,6,2,0,15,2,275,64,17,31,1,9,4,2,211,90,2,7,98,14,50,12,2,3,1,2,3,1,38,8,6,2,18,4,205,60,16,24,3,8,9,0,145,31,4,13,87,10,268,78,17,31,2,15,11,2,190,77,1,11,90,11,194,81,18,42,0,10,7,4,113,43,15,5,42,8,52,7,3,2,0,0,1,1,45,15,1,1,26,2,153,47,12,18,0,9,7,1,106,57,2,5,35,7,137,62,11,33,0,7,7,4,75,22,4,4,37,8,1661,1292,242,669,38,174,101,68,369,77,148,89,15,40
95NN07,2353,1515,356,761,37,136,133,92,838,246,151,93,248,100,89,39,10,23,1,1,3,1,50,34,2,0,13,1,41,10,3,3,1,2,0,1,31,14,1,0,15,1,48,14,4,2,0,1,5,2,34,8,2,0,19,5,332,63,12,34,5,3,8,1,269,112,5,5,139,8,84,24,3,11,0,0,5,5,60,2,7,1,39,11,206,63,21,26,0,4,11,1,143,24,4,4,92,19,284,72,23,29,2,7,11,0,212,86,1,6,106,13,240,104,23,47,4,10,13,7,136,53,13,7,53,10,42,7,0,2,0,1,3,1,35,12,0,0,21,2,169,52,8,29,2,3,7,3,117,57,1,6,47,6,125,50,16,24,0,4,5,1,75,36,1,3,29,6,1495,1162,264,595,26,109,91,77,333,66,125,72,16,54
95NN08,2417,1693,338,867,80,242,83,83,724,314,156,99,107,48,104,53,12,29,4,4,3,1,51,43,0,1,3,4,29,11,3,6,0,2,0,0,18,10,2,2,4,0,17,2,1,1,0,0,0,0,15,4,2,1,8,0,239,62,13,32,5,10,1,1,177,94,2,10,66,5,35,6,3,2,0,0,0,1,29,5,5,2,13,4,113,37,9,14,4,3,7,0,76,22,4,8,37,5,234,82,17,45,11,8,1,0,152,87,1,10,49,5,214,101,26,49,3,11,7,5,113,54,6,13,34,6,23,3,0,0,0,1,2,0,20,11,0,0,9,0,156,65,13,36,3,12,1,0,91,55,3,5,23,5,145,76,22,33,6,9,4,2,69,41,0,6,17,5,1685,1325,254,684,58,194,62,73,360,130,137,64,6,23
95NN09,2202,1576,281,797,68,300,70,60,626,277,148,81,74,46,98,55,6,28,7,11,3,0,43,33,0,4,5,1,16,7,1,3,0,1,1,1,9,5,0,0,4,0,11,3,1,2,0,0,0,0,8,0,1,0,7,0,172,43,9,17,2,12,2,1,129,76,3,4,38,8,24,5,2,2,0,1,0,0,19,2,5,1,8,3,90,39,11,18,4,3,2,1,51,12,3,3,26,7,198,77,15,32,6,20,4,0,121,75,0,8,33,5,168,91,15,44,5,18,4,5,77,46,8,6,13,4,11,3,1,2,0,0,0,0,8,5,0,0,3,0,142,60,14,26,4,14,2,0,82,54,4,2,18,4,119,60,12,32,1,13,2,0,59,34,3,4,14,4,1559,1238,215,641,45,228,56,53,321,100,129,57,8,27
95NN10,2269,1430,306,715,53,181,95,80,839,404,146,70,154,65,93,40,11,22,5,2,0,0,53,37,1,1,11,3,28,5,2,1,0,0,1,1,23,14,0,0,9,0,38,6,0,4,0,1,0,1,32,6,2,0,24,0,233,44,11,20,5,5,3,0,189,99,2,4,76,8,64,13,2,6,1,1,1,2,51,1,6,0,40,4,149,38,10,14,1,4,8,1,111,29,3,6,66,7,220,70,20,32,4,7,7,0,150,83,0,5,52,10,200,87,11,48,2,11,9,6,113,64,10,3,29,7,30,4,2,2,0,0,0,0,26,12,0,0,13,1,152,49,15,20,1,10,2,1,103,74,1,2,22,4,138,59,13,30,2,9,2,3,79,41,5,4,28,1,1502,1114,234,563,40,142,67,68,388,164,123,52,13,36
95NN11,2792,1967,347,1014,70,297,128,111,825,292,191,99,163,80,99,47,3,25,2,10,4,3,52,31,1,4,11,5,35,14,2,9,0,2,1,0,21,7,1,0,10,3,22,5,1,2,1,0,1,0,17,0,5,0,9,3,291,74,16,36,4,10,6,2,217,109,5,4,87,12,51,19,6,8,0,2,2,1,32,2,15,2,10,3,169,54,17,25,3,4,4,1,115,18,5,10,66,16,274,93,15,49,4,17,6,2,181,84,1,11,72,13,211,100,18,49,3,10,10,10,111,48,19,7,28,9,22,5,0,2,1,0,2,0,17,6,0,0,11,0,169,61,10,27,4,16,3,1,108,64,3,3,31,7,140,64,14,32,4,8,4,2,76,29,9,5,28,5,1942,1569,276,812,51,236,100,94,373,108,144,64,11,46
95NN12,2041,1402,262,694,47,205,127,67,639,250,94,85,151,59,75,30,6,16,1,6,0,1,45,28,0,3,10,4,22,6,1,3,0,1,1,0,16,8,1,0,5,2,22,4,0,3,0,1,0,0,18,2,1,1,14,0,217,44,7,22,2,9,3,1,173,80,3,1,80,9,37,13,1,3,0,1,4,4,24,1,5,1,16,1,128,37,9,19,1,5,2,1,91,10,4,5,61,11,209,56,11,33,1,7,3,1,153,64,3,5,71,10,168,87,19,46,1,9,7,5,81,32,9,5,27,8,30,6,0,4,0,2,0,0,24,5,1,0,17,1,124,49,10,26,2,8,1,2,75,40,2,3,23,7,105,52,9,19,2,11,10,1,53,21,5,1,20,6,1398,1119,206,557,37,165,102,52,279,104,73,64,8,30
95NN13,2192,1532,277,776,73,263,57,86,660,322,114,78,92,54,102,45,14,21,4,4,2,0,57,41,2,4,8,2,22,6,0,3,1,1,1,0,16,11,0,0,5,0,36,10,0,7,0,0,2,1,26,7,6,0,11,2,209,60,10,31,8,6,3,2,149,78,7,4,58,2,37,10,1,2,1,1,3,2,27,3,11,0,10,3,122,40,10,14,4,7,3,2,82,25,4,7,42,4,204,77,14,47,6,8,2,0,127,74,2,5,46,0,139,73,14,39,4,11,1,4,66,32,4,7,18,5,25,3,0,3,0,0,0,0,22,13,0,0,9,0,130,50,11,27,5,5,2,0,80,57,1,2,14,6,119,54,12,29,2,11,0,0,65,28,5,3,23,6,1549,1222,209,622,49,222,44,76,327,143,93,54,5,32
95NN14,2556,1752,306,956,49,217,133,91,804,284,137,133,160,90,97,49,5,27,4,10,2,1,48,32,2,3,7,4,28,15,2,12,0,1,0,0,13,8,1,0,4,0,30,10,2,6,0,0,0,2,20,6,4,0,9,1,272,53,13,25,5,7,3,0,219,110,2,4,94,9,41,19,3,11,0,1,0,4,22,2,7,2,8,3,163,49,13,21,3,5,6,1,114,29,2,12,61,10,272,72,19,34,3,13,3,0,200,101,2,6,84,7,190,71,19,34,4,12,2,0,119,53,7,9,44,6,26,4,2,2,0,0,0,0,22,13,0,0,8,1,140,46,4,25,1,11,5,0,94,59,4,2,23,6,121,50,10,24,1,11,2,2,71,35,3,5,20,8,1797,1432,242,802,33,160,112,83,365,81,115,98,12,59
95NN15,2130,1412,260,806,44,122,126,54,718,293,122,92,142,69,106,49,7,31,2,6,2,1,57,43,4,0,3,7,30,8,4,1,2,0,1,0,22,10,1,1,10,0,28,13,2,7,1,0,3,0,15,3,5,0,6,1,222,48,6,27,2,4,9,0,174,78,3,2,80,11,31,9,3,3,0,0,2,1,22,2,7,1,11,1,147,51,6,32,2,2,9,0,96,15,8,5,59,9,235,76,7,43,5,10,10,1,159,67,2,5,70,15,221,97,16,53,2,7,15,4,124,60,16,9,30,9,29,8,0,7,0,0,1,0,21,5,0,0,16,0,151,55,11,24,4,9,6,1,96,57,4,4,27,4,107,48,3,33,4,4,3,1,59,22,5,7,21,4,1417,1090,215,623,27,91,88,46,327,117,88,70,14,38
95NN16,2336,1659,316,810,94,301,59,79,677,336,156,68,68,49,129,68,9,39,2,15,2,1,61,50,2,0,1,8,18,5,0,5,0,0,0,0,13,7,1,0,3,2,16,1,0,0,1,0,0,0,15,2,2,0,9,2,168,45,11,20,4,9,0,1,123,71,5,2,40,5,27,7,1,1,0,3,1,1,20,0,6,0,12,2,87,39,13,17,4,2,3,0,48,16,1,3,23,5,172,62,13,30,7,10,1,1,110,70,2,5,28,5,143,75,15,36,3,14,2,5,68,42,9,4,9,4,11,0,0,0,0,0,0,0,11,7,0,0,4,0,125,57,12,29,5,8,2,1,68,54,2,1,9,2,99,55,18,18,9,8,1,1,44,24,4,3,11,2,1708,1332,242,648,70,255,48,69,376,160,132,54,5,25
95NN17,1616,988,222,452,32,126,111,45,628,218,90,83,180,57,60,25,1,15,0,8,1,0,35,22,0,2,10,1,14,1,0,0,0,0,1,0,13,3,1,0,8,1,32,5,1,0,0,0,3,1,27,3,4,1,17,2,229,37,5,19,2,7,4,0,192,78,1,8,95,10,44,12,1,2,0,1,6,2,32,3,5,2,19,3,194,43,6,18,3,3,12,1,151,27,5,11,91,17,235,63,14,32,5,9,2,1,172,70,0,7,84,11,138,58,10,29,2,9,4,4,80,26,9,9,31,5,34,3,1,2,0,0,0,0,31,8,0,1,21,1,110,33,8,12,1,7,4,1,77,37,4,3,31,2,123,39,10,21,0,5,1,2,84,35,5,6,31,7,997,769,177,361,23,93,82,33,228,74,65,54,8,27
95NN18,1967,1258,222,658,40,142,127,69,709,293,127,63,168,58,98,34,4,15,2,8,4,1,64,45,0,1,13,5,33,11,1,7,0,2,1,0,22,9,0,0,12,1,56,11,3,3,1,2,2,0,45,6,1,1,34,3,227,39,12,17,3,6,1,0,188,91,6,2,81,8,86,20,6,7,0,1,5,1,66,6,8,1,45,6,160,40,8,17,6,2,6,1,120,24,3,4,77,12,222,57,12,27,4,9,5,0,165,82,2,5,71,5,172,62,16,24,3,6,11,2,110,50,12,4,37,7,45,4,1,1,0,0,2,0,41,13,0,0,24,4,153,46,10,24,3,7,1,1,107,53,6,1,41,6,133,63,15,34,3,5,5,1,70,38,1,1,25,5,1292,999,170,530,27,108,100,64,293,107,102,47,7,30
95NN19,2505,1761,331,1045,64,174,73,74,744,381,169,56,96,42,104,47,4,36,2,3,2,0,57,45,0,0,9,3,25,10,3,5,0,2,0,0,15,13,1,0,0,1,23,6,0,5,0,1,0,0,17,2,3,0,11,1,204,64,16,33,2,10,2,1,140,80,2,4,47,7,36,12,3,7,1,0,1,0,24,1,5,0,14,4,130,51,9,28,3,5,4,2,79,22,2,6,44,5,195,77,16,45,4,7,4,1,118,70,3,6,35,4,164,94,18,60,2,6,5,3,70,37,7,6,13,7,23,2,0,2,0,0,0,0,21,10,1,0,9,1,129,42,9,21,2,9,0,1,87,63,3,1,16,4,135,77,17,37,6,12,3,2,58,38,2,3,11,4,1769,1389,250,846,46,127,55,65,380,173,147,37,2,21
95NN20,2193,1527,260,719,78,304,79,87,666,275,120,81,132,58,86,44,6,18,2,14,3,1,42,28,0,3,7,4,13,4,0,2,0,1,1,0,9,6,0,0,2,1,31,4,1,3,0,0,0,0,27,5,1,0,19,2,243,65,12,28,7,11,5,2,178,88,5,6,76,3,55,14,4,6,0,2,2,0,41,4,7,1,24,5,125,49,12,21,3,5,6,2,76,23,1,2,45,5,224,73,16,32,6,15,3,1,151,78,4,7,58,4,150,76,14,26,6,17,7,6,74,31,11,6,21,5,19,5,0,1,1,1,1,1,14,6,1,0,6,1,152,56,11,24,2,16,3,0,96,53,4,2,32,5,124,67,12,34,6,13,2,0,57,29,4,5,15,4,1503,1200,204,570,55,236,58,77,303,100,95,63,10,35
95NN21,1888,1193,244,547,52,162,112,76,695,325,103,61,146,60,64,24,7,9,1,5,2,0,40,27,0,1,7,5,22,8,2,3,1,0,1,1,14,11,0,0,2,1,17,3,1,1,0,1,0,0,14,3,0,0,10,1,210,44,7,21,2,4,10,0,166,81,2,5,73,5,40,16,2,6,0,1,6,1,24,3,4,0,15,2,163,52,15,15,2,5,11,4,111,22,3,11,64,11,214,59,16,25,3,9,4,2,155,76,2,4,67,6,173,75,19,40,2,4,6,4,98,52,7,2,30,7,33,4,0,1,0,1,2,0,29,7,1,0,18,3,126,37,7,19,5,3,2,1,89,51,4,3,28,3,121,56,12,25,3,9,6,1,65,27,2,4,26,6,1242,928,177,434,37,133,85,62,314,148,85,38,9,34
95NN22,1968,1349,260,638,59,238,78,76,619,300,112,63,96,48,88,43,7,17,1,14,2,2,45,35,1,1,6,2,26,11,1,6,2,2,0,0,15,11,1,2,1,0,20,4,0,2,1,0,0,1,16,3,3,3,7,0,217,63,16,31,2,5,7,2,154,96,4,1,51,2,21,7,0,3,2,1,1,0,14,1,6,0,6,1,99,33,10,10,2,7,3,1,66,16,2,9,35,4,199,70,16,33,6,9,6,0,129,74,2,4,40,9,168,81,17,34,5,13,6,6,87,50,10,2,23,2,14,7,1,4,1,1,0,0,7,5,0,0,2,0,143,47,8,22,2,14,1,0,96,65,2,1,26,2,128,62,20,29,5,8,0,0,66,37,4,5,15,5,1325,1051,193,508,42,181,60,67,274,105,89,44,8,28
95NN23,2460,1645,359,698,63,300,137,88,815,282,172,103,191,67,82,29,8,9,1,8,3,0,53,35,2,1,14,1,30,9,0,4,0,4,0,1,21,4,1,2,13,1,43,2,0,1,0,0,1,0,41,8,2,1,28,2,243,48,10,15,7,10,5,1,195,75,4,7,100,9,68,11,1,2,0,3,5,0,57,8,8,3,34,4,151,38,10,19,3,3,2,1,113,23,1,7,78,4,242,77,20,22,4,22,9,0,165,59,2,11,81,12,174,76,21,28,2,14,4,7,98,38,12,7,37,4,35,4,3,1,0,0,0,0,31,10,0,0,20,1,163,48,8,19,4,11,4,2,115,65,3,3,37,7,120,43,10,17,0,11,3,2,77,29,3,2,36,7,1736,1352,292,595,49,232,106,78,384,113,144,80,12,35
95OO01,1785,1138,227,534,48,208,73,48,647,178,135,114,159,61,67,25,8,8,3,5,0,1,42,28,1,1,8,4,24,5,1,2,0,2,0,0,19,11,1,0,5,2,48,6,3,3,0,0,0,0,42,6,6,1,28,1,198,34,8,10,3,10,3,0,164,70,4,4,78,8,56,8,1,5,0,1,1,0,48,2,12,2,30,2,102,24,3,13,2,3,3,0,78,18,1,6,50,3,162,41,12,13,4,11,1,0,121,49,4,5,58,5,100,33,9,12,3,4,2,3,67,26,6,5,24,6,31,2,0,1,1,0,0,0,29,7,1,1,19,1,100,24,4,8,4,6,1,1,76,36,2,4,32,2,81,32,7,16,1,7,1,0,49,22,4,2,17,4,1279,967,186,468,33,174,63,43,312,56,111,95,15,35
95OO02,1617,1170,226,584,53,194,67,46,447,135,134,69,73,36,55,28,4,14,1,7,2,0,27,15,2,0,8,2,18,6,2,4,0,0,0,0,12,4,0,1,4,3,16,0,0,0,0,0,0,0,16,0,3,0,12,1,134,39,8,11,3,8,8,1,95,41,1,1,46,6,19,4,2,2,0,0,0,0,15,1,3,0,10,1,64,23,3,14,2,2,1,1,41,11,2,2,20,6,133,53,8,20,6,11,8,0,80,35,1,3,32,9,101,50,10,16,3,13,4,4,51,19,9,5,12,6,11,2,0,0,2,0,0,0,9,2,0,0,7,0,78,32,5,14,4,6,2,1,46,26,2,3,13,2,75,43,7,20,2,6,4,4,32,14,4,3,6,5,1209,966,191,497,41,151,48,38,243,57,111,55,6,14
95OO03,1850,1280,246,671,51,200,68,44,570,185,113,89,131,52,85,34,8,19,3,2,2,0,51,29,0,3,15,4,20,10,1,5,1,2,1,0,10,6,1,0,3,0,25,4,1,2,1,0,0,0,21,3,4,0,13,1,183,37,9,15,5,7,1,0,146,67,1,4,67,7,32,8,1,3,2,1,1,0,24,2,5,0,15,2,120,45,12,20,4,3,6,0,75,12,1,8,48,6,173,55,10,23,5,15,2,0,118,52,0,8,54,4,117,50,9,23,6,10,2,0,67,37,8,6,15,1,20,4,1,1,2,0,0,0,16,3,0,1,12,0,117,43,11,22,0,9,0,1,74,44,2,2,22,4,75,34,8,16,4,4,2,0,41,19,3,4,15,0,1323,1057,198,561,37,162,56,43,266,58,95,64,15,34
95OO04,1763,1145,217,561,51,204,66,46,618,210,117,95,136,60,64,23,3,8,3,6,3,0,41,22,0,4,13,2,29,6,2,2,0,2,0,0,23,12,1,1,8,1,35,8,0,4,1,2,1,0,27,3,0,1,23,0,214,46,8,16,8,12,2,0,168,75,3,4,79,7,39,11,2,2,0,2,5,0,28,3,2,0,23,0,130,31,7,11,3,4,6,0,99,21,4,12,56,6,203,58,13,22,5,12,5,1,145,73,1,7,58,6,116,35,3,21,4,5,2,0,81,36,6,5,29,5,17,3,0,1,0,2,0,0,14,4,0,0,10,0,125,34,3,20,5,5,0,1,91,56,2,0,28,5,83,31,7,16,1,2,2,3,52,14,2,3,31,2,1235,953,179,481,32,169,51,41,282,65,102,66,11,38
