GeographyCode,DC4410NI0001,DC4410NI0002,DC4410NI0003,DC4410NI0004,DC4410NI0005,DC4410NI0006,DC4410NI0007,DC4410NI0008,DC4410NI0009,DC4410NI0010,DC4410NI0011,DC4410NI0012,DC4410NI0013,DC4410NI0014,DC4410NI0015,DC4410NI0016,DC4410NI0017,DC4410NI0018,DC4410NI0019,DC4410NI0020,DC4410NI0021,DC4410NI0022,DC4410NI0023,DC4410NI0024,DC4410NI0025,DC4410NI0026,DC4410NI0027,DC4410NI0028,DC4410NI0029,DC4410NI0030,DC4410NI0031,DC4410NI0032,DC4410NI0033,DC4410NI0034,DC4410NI0035,DC4410NI0036,DC4410NI0037,DC4410NI0038,DC4410NI0039,DC4410NI0040,DC4410NI0041,DC4410NI0042,DC4410NI0043,DC4410NI0044,DC4410NI0045,DC4410NI0046,DC4410NI0047,DC4410NI0048,DC4410NI0049,DC4410NI0050,DC4410NI0051,DC4410NI0052,DC4410NI0053,DC4410NI0054,DC4410NI0055,DC4410NI0056,DC4410NI0057,DC4410NI0058,DC4410NI0059,DC4410NI0060,DC4410NI0061,DC4410NI0062,DC4410NI0063,DC4410NI0064,DC4410NI0065,DC4410NI0066,DC4410NI0067,DC4410NI0068,DC4410NI0069,DC4410NI0070,DC4410NI0071,DC4410NI0072,DC4410NI0073,DC4410NI0074,DC4410NI0075,DC4410NI0076,DC4410NI0077,DC4410NI0078,DC4410NI0079,DC4410NI0080,DC4410NI0081,DC4410NI0082,DC4410NI0083,DC4410NI0084,DC4410NI0085,DC4410NI0086,DC4410NI0087,DC4410NI0088,DC4410NI0089,DC4410NI0090,DC4410NI0091,DC4410NI0092,DC4410NI0093,DC4410NI0094,DC4410NI0095,DC4410NI0096,DC4410NI0097,DC4410NI0098,DC4410NI0099,DC4410NI0100,DC4410NI0101,DC4410NI0102,DC4410NI0103,DC4410NI0104,DC4410NI0105,DC4410NI0106,DC4410NI0107,DC4410NI0108,DC4410NI0109,DC4410NI0110,DC4410NI0111,DC4410NI0112,DC4410NI0113,DC4410NI0114,DC4410NI0115,DC4410NI0116,DC4410NI0117,DC4410NI0118,DC4410NI0119,DC4410NI0120,DC4410NI0121,DC4410NI0122,DC4410NI0123,DC4410NI0124,DC4410NI0125,DC4410NI0126,DC4410NI0127,DC4410NI0128,DC4410NI0129,DC4410NI0130,DC4410NI0131,DC4410NI0132,DC4410NI0133,DC4410NI0134,DC4410NI0135,DC4410NI0136,DC4410NI0137,DC4410NI0138,DC4410NI0139,DC4410NI0140,DC4410NI0141,DC4410NI0142,DC4410NI0143,DC4410NI0144,DC4410NI0145,DC4410NI0146,DC4410NI0147,DC4410NI0148,DC4410NI0149,DC4410NI0150,DC4410NI0151,DC4410NI0152,DC4410NI0153,DC4410NI0154,DC4410NI0155,DC4410NI0156,DC4410NI0157,DC4410NI0158,DC4410NI0159,DC4410NI0160,DC4410NI0161,DC4410NI0162,DC4410NI0163,DC4410NI0164,DC4410NI0165,DC4410NI0166,DC4410NI0167,DC4410NI0168,DC4410NI0169,DC4410NI0170,DC4410NI0171,DC4410NI0172,DC4410NI0173,DC4410NI0174,DC4410NI0175,DC4410NI0176,DC4410NI0177,DC4410NI0178,DC4410NI0179,DC4410NI0180
95MM27S1,1045,2,657,241,70,75,682,0,490,128,31,33,288,1,158,85,25,19,64,1,7,26,11,19,6,0,0,1,3,2,5,0,2,1,0,2,253,2,109,85,29,28,97,0,57,25,8,7,109,1,49,41,11,7,41,1,3,18,7,12,5,0,0,1,3,1,1,0,0,0,0,1,213,0,144,43,12,14,152,0,113,26,7,6,53,0,31,14,4,4,8,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,158,17,6,4,154,0,134,10,6,4,30,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,394,0,246,96,23,29,279,0,186,67,10,16,96,0,54,24,10,8,15,0,4,5,3,3,1,0,0,0,0,1,3,0,2,0,0,1
95MM27S2,569,0,232,224,63,50,214,0,130,61,12,11,243,0,97,108,24,14,87,0,5,54,17,11,20,0,0,0,8,12,5,0,0,1,2,2,284,0,94,120,42,28,50,0,32,16,1,1,151,0,60,62,18,11,66,0,2,41,14,9,14,0,0,0,7,7,3,0,0,1,2,0,18,0,11,4,3,0,13,0,9,1,3,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,25,11,3,0,24,0,16,7,1,0,14,0,8,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,102,89,15,22,127,0,73,37,7,10,73,0,27,39,4,3,20,0,2,13,3,2,6,0,0,0,1,5,2,0,0,0,0,2
95MM28W1,1095,0,610,314,102,69,650,0,443,151,39,17,375,0,165,138,45,27,59,0,2,24,16,17,9,0,0,1,1,7,2,0,0,0,1,1,407,0,150,143,63,51,155,0,87,45,16,7,191,0,62,76,34,19,51,0,1,21,12,17,8,0,0,1,0,7,2,0,0,0,1,1,216,0,127,63,19,7,146,0,95,35,13,3,69,0,32,28,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,100,7,2,0,85,0,80,4,1,0,24,0,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,233,101,18,11,264,0,181,67,9,7,91,0,51,31,5,4,7,0,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0
95MM29W1,1490,0,714,555,144,77,685,0,455,184,37,9,575,0,248,237,69,21,197,0,11,125,30,31,28,0,0,7,8,13,5,0,0,2,0,3,750,0,262,342,86,60,188,0,115,56,12,5,362,0,140,165,43,14,171,0,7,112,25,27,25,0,0,7,6,12,4,0,0,2,0,2,188,0,116,48,18,6,120,0,88,23,9,0,63,0,28,24,8,3,4,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,34,0,21,9,4,0,24,0,15,6,3,0,10,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,315,156,36,11,353,0,237,99,13,4,140,0,74,45,17,4,22,0,4,12,4,2,2,0,0,0,2,0,1,0,0,0,0,1
95MM30W1,903,0,433,278,107,85,472,0,316,108,34,14,333,0,112,139,50,32,81,0,4,27,22,28,8,0,0,2,1,5,9,0,1,2,0,6,477,0,166,181,71,59,161,0,96,46,14,5,236,0,66,105,37,28,67,0,3,27,19,18,7,0,0,1,1,5,6,0,1,2,0,3,172,0,109,36,17,10,130,0,93,25,8,4,37,0,16,10,8,3,3,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,76,0,58,12,4,2,56,0,48,4,2,2,20,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,100,49,15,14,125,0,79,33,10,3,40,0,20,16,3,1,11,0,1,0,2,8,0,0,0,0,0,0,2,0,0,0,0,2
95NN01S1,584,0,226,233,73,52,121,0,85,25,9,2,295,0,133,124,24,14,121,0,7,74,20,20,34,0,1,7,15,11,13,0,0,3,5,5,349,0,96,160,51,42,30,0,24,4,2,0,174,0,69,81,14,10,101,0,3,66,16,16,31,0,0,6,14,11,13,0,0,3,5,5,79,0,39,24,11,5,36,0,23,7,4,2,36,0,13,15,7,1,6,0,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,27,0,17,9,0,1,7,0,5,2,0,0,18,0,12,5,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,74,40,11,4,48,0,33,12,3,0,67,0,39,23,3,2,12,0,2,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0
95NN01S2,617,0,201,261,86,69,72,0,51,17,3,1,279,0,139,107,26,7,188,0,8,130,32,18,54,0,3,6,21,24,24,0,0,1,4,19,463,0,110,214,75,64,21,0,14,6,1,0,192,0,85,80,20,7,175,0,8,121,29,17,51,0,3,6,21,21,24,0,0,1,4,19,33,0,14,10,6,3,14,0,8,4,1,1,16,0,6,6,4,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,77,34,4,2,37,0,29,7,1,0,69,0,48,19,2,0,10,0,0,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0
95NN02W1,836,0,246,368,141,81,128,0,91,27,9,1,332,0,138,151,29,14,291,0,14,174,70,33,71,0,3,16,30,22,14,0,0,0,3,11,675,0,163,310,127,75,45,0,33,8,3,1,268,0,114,123,22,9,278,0,13,164,69,32,70,0,3,15,30,22,14,0,0,0,3,11,58,0,28,20,6,4,37,0,25,9,3,0,18,0,3,9,2,4,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23,0,12,6,3,2,11,0,8,3,0,0,9,0,3,2,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,43,32,5,0,35,0,25,7,3,0,37,0,18,17,2,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN03S1,566,0,211,258,66,31,112,0,91,17,2,2,236,0,112,100,18,6,162,0,7,122,29,4,47,0,0,17,17,13,9,0,1,2,0,6,359,0,87,192,53,27,25,0,18,6,0,1,143,0,63,64,12,4,138,0,6,103,25,4,45,0,0,17,16,12,8,0,0,2,0,6,27,0,20,6,1,0,14,0,12,2,0,0,11,0,7,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,0,38,2,0,0,28,0,26,2,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,66,58,12,4,45,0,35,7,2,1,70,0,30,33,5,2,23,0,1,18,4,0,2,0,0,0,1,1,0,0,0,0,0,0
95NN03S2,567,0,170,273,94,30,107,0,73,24,8,2,211,0,88,98,21,4,201,0,7,144,44,6,36,0,1,6,17,12,12,0,1,1,4,6,390,0,67,220,79,24,23,0,15,7,1,0,135,0,45,71,16,3,188,0,5,136,42,5,33,0,1,5,16,11,11,0,1,1,4,5,106,0,61,31,10,4,59,0,40,11,6,2,39,0,19,16,3,1,8,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,41,21,5,2,25,0,18,6,1,0,35,0,23,10,2,0,5,0,0,4,1,0,3,0,0,1,1,1,1,0,0,0,0,1
95NN04W1,1175,0,552,443,107,73,422,0,296,95,18,13,530,0,244,211,59,16,183,0,9,128,22,24,32,0,3,8,7,14,8,0,0,1,1,6,560,0,179,265,64,52,85,0,61,17,2,5,287,0,108,134,36,9,151,0,7,106,19,19,29,0,3,7,6,13,8,0,0,1,1,6,273,0,157,83,24,9,175,0,116,49,7,3,86,0,40,27,16,3,11,0,1,6,1,3,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,338,0,215,94,19,10,159,0,118,28,9,4,157,0,96,50,7,4,21,0,1,16,2,2,1,0,0,0,1,0,0,0,0,0,0,0
95NN05W1,1075,0,466,456,103,50,249,0,200,40,6,3,514,0,249,218,37,10,244,0,14,181,32,17,50,0,2,15,22,11,18,0,1,2,6,9,665,0,215,328,81,41,67,0,49,16,2,0,330,0,153,142,27,8,208,0,10,156,28,14,47,0,2,14,20,11,13,0,1,0,4,8,173,0,121,42,7,3,91,0,77,10,3,1,71,0,43,25,3,0,10,0,1,6,1,2,0,0,0,0,0,0,1,0,0,1,0,0,25,0,15,7,3,0,13,0,10,3,0,0,9,0,5,2,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,115,79,12,6,78,0,64,11,1,2,104,0,48,49,5,2,23,0,3,17,2,1,3,0,0,1,2,0,4,0,0,1,2,1
95NN06S1,450,1,193,161,64,31,153,1,102,35,13,2,184,0,87,73,16,8,83,0,4,46,20,13,24,0,0,6,13,5,6,0,0,1,2,3,269,1,83,107,51,27,59,1,38,12,7,1,109,0,43,48,11,7,72,0,2,40,19,11,23,0,0,6,12,5,6,0,0,1,2,3,59,0,33,19,5,2,40,0,24,11,4,1,18,0,9,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,4,4,1,1,1,0,0,1,0,0,7,0,4,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,73,31,7,1,53,0,40,11,2,0,50,0,31,14,5,0,9,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95NN06S2,787,1,244,345,114,83,94,0,69,20,5,0,351,1,154,146,35,15,235,0,14,160,36,25,81,0,5,19,33,24,26,0,2,0,5,19,556,0,123,268,93,72,25,0,21,2,2,0,236,0,92,109,25,10,202,0,7,141,33,21,69,0,2,16,29,22,24,0,1,0,4,19,20,0,8,12,0,0,11,0,5,6,0,0,8,0,3,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,16,13,9,6,11,0,7,4,0,0,21,0,7,7,4,3,6,0,1,2,1,2,5,0,1,0,3,1,1,0,0,0,1,0,167,1,97,52,12,5,47,0,36,8,3,0,86,1,52,25,6,2,26,0,6,16,2,2,7,0,2,3,1,1,1,0,1,0,0,0
95NN07S1,595,0,194,249,98,54,123,0,84,29,6,4,280,0,101,120,42,17,160,0,9,94,40,17,23,0,0,5,8,10,9,0,0,1,2,6,394,0,78,191,78,47,25,0,13,10,1,1,189,0,56,87,31,15,148,0,9,88,36,15,23,0,0,5,8,10,9,0,0,1,2,6,76,0,50,13,9,4,48,0,35,8,3,2,25,0,15,4,5,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,19,2,3,0,12,0,10,1,1,0,11,0,9,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,47,43,8,3,38,0,26,10,1,1,55,0,21,28,5,1,8,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
95NN07S2,651,0,305,215,86,45,225,0,187,32,5,1,275,0,115,115,33,12,122,0,3,65,35,19,19,0,0,2,10,7,10,0,0,1,3,6,343,0,106,137,64,36,61,0,52,7,2,0,150,0,54,71,18,7,103,0,0,56,31,16,19,0,0,2,10,7,10,0,0,1,3,6,62,0,35,13,11,3,33,0,24,6,2,1,26,0,11,7,7,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,44,9,1,2,37,0,35,2,0,0,18,0,9,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,190,0,120,56,10,4,94,0,76,17,1,0,81,0,41,30,7,3,15,0,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
95NN08S1,566,0,137,279,104,46,71,0,50,17,3,1,195,0,78,90,21,6,211,0,6,155,36,14,58,0,2,11,33,12,31,0,1,6,11,13,446,0,81,237,89,39,31,0,23,8,0,0,138,0,49,70,15,4,193,0,6,143,31,13,54,0,2,10,32,10,30,0,1,6,11,12,33,0,18,9,5,1,15,0,10,2,2,1,16,0,8,6,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,38,31,10,6,25,0,17,7,1,0,39,0,21,12,4,2,16,0,0,11,4,1,4,0,0,1,1,2,1,0,0,0,0,1
95NN08S2,630,0,163,306,100,61,81,0,55,17,6,3,228,0,99,105,20,4,222,0,8,156,40,18,68,0,1,23,27,17,31,0,0,5,7,19,489,0,102,249,85,53,43,0,34,7,2,0,143,0,60,67,12,4,208,0,7,148,37,16,66,0,1,22,27,16,29,0,0,5,7,17,33,0,6,20,6,1,9,0,2,3,3,1,21,0,4,16,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,55,36,9,7,28,0,19,6,1,2,64,0,35,22,7,0,11,0,1,7,1,2,2,0,0,1,0,1,2,0,0,0,0,2
95NN09S1,587,0,119,322,89,57,30,0,17,13,0,0,163,0,86,71,3,3,261,0,10,205,39,7,88,0,5,27,34,22,45,0,1,6,13,25,514,0,98,280,82,54,17,0,12,5,0,0,129,0,70,55,3,1,237,0,10,189,32,6,86,0,5,25,34,22,45,0,1,6,13,25,8,0,3,3,1,1,1,0,0,1,0,0,6,0,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,18,39,6,2,12,0,5,7,0,0,28,0,13,14,0,1,23,0,0,16,6,1,2,0,0,2,0,0,0,0,0,0,0,0
95NN09S2,505,0,143,239,82,41,77,0,56,16,5,0,154,0,70,65,14,5,176,0,12,125,30,9,66,0,4,27,25,10,32,0,1,6,8,17,367,0,69,193,67,38,19,0,12,6,1,0,99,0,41,47,6,5,155,0,11,109,29,6,62,0,4,25,23,10,32,0,1,6,8,17,66,0,39,17,10,0,30,0,25,4,1,0,30,0,14,9,7,0,5,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,35,29,5,3,28,0,19,6,3,0,25,0,15,9,1,0,16,0,1,12,0,3,3,0,0,2,1,0,0,0,0,0,0,0
95NN10S1,669,0,299,273,53,44,154,0,117,29,5,3,307,0,165,118,18,6,156,0,13,119,14,10,33,0,1,4,15,13,19,0,3,3,1,12,430,0,145,203,42,40,52,0,37,11,3,1,195,0,96,81,13,5,138,0,11,104,13,10,30,0,1,4,13,12,15,0,0,3,0,12,13,0,8,5,0,0,10,0,6,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,83,0,67,12,4,0,41,0,37,3,1,0,39,0,28,9,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,143,0,79,53,7,4,51,0,37,11,1,2,71,0,40,27,3,1,17,0,2,15,0,0,3,0,0,0,2,1,1,0,0,0,1,0
95NN10S2,621,0,178,317,87,39,57,0,35,15,7,0,290,0,132,124,26,8,218,0,9,169,31,9,42,0,1,5,21,15,14,0,1,4,2,7,498,0,123,262,79,34,32,0,22,7,3,0,215,0,93,94,24,4,197,0,6,153,29,9,40,0,1,4,21,14,14,0,1,4,2,7,3,0,0,2,0,1,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,0,1,1,0,1,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,54,49,8,3,22,0,12,6,4,0,69,0,39,26,2,2,21,0,3,16,2,0,2,0,0,1,0,1,0,0,0,0,0,0
95NN11S1,637,0,170,312,90,65,92,0,67,19,5,1,250,0,100,112,30,8,222,0,3,169,33,17,51,0,0,11,19,21,22,0,0,1,3,18,461,0,80,249,72,60,22,0,13,7,1,1,176,0,64,86,21,5,193,0,3,144,30,16,49,0,0,11,17,21,21,0,0,1,3,17,51,0,24,17,7,3,22,0,17,4,1,0,22,0,7,7,5,3,7,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124,0,66,46,11,1,48,0,37,8,3,0,52,0,29,19,4,0,21,0,0,19,2,0,2,0,0,0,2,0,1,0,0,0,0,1
95NN11S2,660,0,134,313,115,98,36,0,32,3,0,1,181,0,89,73,12,7,296,0,11,204,54,27,93,0,2,25,39,27,54,0,0,8,10,36,577,0,90,285,109,93,19,0,16,2,0,1,142,0,63,61,12,6,275,0,9,190,52,24,88,0,2,24,35,27,53,0,0,8,10,35,14,0,7,5,1,1,4,0,4,0,0,0,8,0,3,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,37,23,5,4,13,0,12,1,0,0,31,0,23,7,0,1,20,0,2,14,2,2,4,0,0,1,3,0,1,0,0,0,0,1
95NN12W1,1128,1,412,514,116,85,190,0,143,39,8,0,479,0,246,187,30,16,351,1,20,255,52,23,80,0,3,26,22,29,28,0,0,7,4,17,731,1,175,388,92,75,48,0,36,12,0,0,290,0,124,133,23,10,290,1,13,210,46,20,75,0,2,26,19,28,28,0,0,7,4,17,133,0,81,35,11,6,68,0,54,11,3,0,56,0,27,20,5,4,8,0,0,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,156,91,13,4,74,0,53,16,5,0,133,0,95,34,2,2,53,0,7,41,3,2,4,0,1,0,3,0,0,0,0,0,0,0
95NN13W1,1064,0,220,575,178,91,27,0,23,3,1,0,333,0,173,135,20,5,516,0,23,385,87,21,128,0,0,40,57,31,60,0,1,12,13,34,940,0,169,513,174,84,13,0,9,3,1,0,266,0,139,106,18,3,478,0,20,354,86,18,124,0,0,38,56,30,59,0,1,12,13,33,22,0,9,9,2,2,5,0,5,0,0,0,13,0,3,8,1,1,2,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,42,53,2,5,9,0,9,0,0,0,54,0,31,21,1,1,36,0,2,30,1,3,2,0,0,2,0,0,1,0,0,0,0,1
95NN14S1,652,0,217,272,96,67,95,0,71,17,5,2,271,0,126,114,20,11,196,0,13,124,43,16,62,0,2,14,25,21,28,0,5,3,3,17,486,0,130,213,81,62,33,0,25,3,3,2,194,0,88,84,14,8,172,0,10,109,37,16,59,0,2,14,24,19,28,0,5,3,3,17,50,0,30,14,2,4,24,0,20,4,0,0,23,0,10,9,1,3,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,55,45,13,1,38,0,26,10,2,0,52,0,26,21,5,0,22,0,3,14,5,0,2,0,0,0,1,1,0,0,0,0,0,0
95NN14S2,553,0,158,294,62,39,82,0,57,19,4,2,233,0,86,134,10,3,182,0,11,132,31,8,41,0,3,8,16,14,15,0,1,1,1,12,351,0,78,187,51,35,28,0,19,7,1,1,122,0,49,64,7,2,150,0,7,107,28,8,36,0,2,8,14,12,15,0,1,1,1,12,19,0,8,10,0,1,10,0,6,3,0,1,9,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,72,96,11,3,44,0,32,9,3,0,101,0,35,62,3,1,32,0,4,25,3,0,5,0,1,0,2,2,0,0,0,0,0,0
95NN15W1,1230,0,481,532,146,71,317,0,214,77,19,7,536,0,256,217,47,16,304,0,11,221,51,21,57,0,0,15,26,16,16,0,0,2,3,11,723,0,195,369,108,51,76,0,51,19,5,1,321,0,141,135,36,9,264,0,3,202,42,17,46,0,0,11,22,13,16,0,0,2,3,11,211,0,113,66,22,10,110,0,69,28,10,3,88,0,42,34,8,4,11,0,2,4,4,1,2,0,0,0,0,2,0,0,0,0,0,0,12,0,9,3,0,0,5,0,5,0,0,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,164,94,16,10,126,0,89,30,4,3,120,0,69,45,3,3,29,0,6,15,5,3,9,0,0,4,4,1,0,0,0,0,0,0
95NN16S1,547,0,114,296,91,46,22,0,14,6,1,1,163,0,84,71,7,1,241,0,14,186,32,9,84,0,1,25,41,17,37,0,1,8,10,18,487,0,94,266,83,44,14,0,11,2,0,1,136,0,70,60,5,1,218,0,11,171,28,8,83,0,1,25,40,17,36,0,1,8,10,17,4,0,2,1,1,0,1,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,18,28,7,2,7,0,3,4,0,0,24,0,12,10,2,0,22,0,3,14,4,1,1,0,0,0,1,0,1,0,0,0,0,1
95NN16S2,581,0,120,305,80,76,38,0,28,7,1,2,181,0,78,93,6,4,228,0,12,171,31,14,77,0,0,25,30,22,57,0,2,9,12,34,487,0,87,259,72,69,22,0,19,3,0,0,134,0,59,69,5,1,207,0,9,157,28,13,71,0,0,22,28,21,53,0,0,8,11,34,13,0,3,8,2,0,3,0,1,2,0,0,9,0,2,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,30,38,6,6,12,0,8,2,1,1,38,0,17,18,0,3,20,0,3,14,2,1,6,0,0,3,2,1,4,0,2,1,1,0
95NN17W1,928,0,386,354,121,67,262,0,186,54,21,1,413,0,186,172,36,19,186,0,11,114,43,18,45,0,2,13,16,14,22,0,1,1,5,15,553,0,166,237,92,58,74,0,48,18,8,0,257,0,106,114,21,16,160,0,9,94,42,15,41,0,2,10,16,13,21,0,1,1,5,14,125,0,81,29,12,3,79,0,58,15,6,0,41,0,23,12,6,0,4,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,14,0,8,4,2,0,7,0,4,2,1,0,7,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,131,84,15,6,102,0,76,19,6,1,108,0,53,44,8,3,22,0,2,18,1,1,3,0,0,3,0,0,1,0,0,0,0,1
95NN18S1,534,0,238,197,71,28,176,0,127,36,7,6,244,0,108,99,30,7,83,0,3,52,22,6,18,0,0,8,8,2,13,0,0,2,4,7,304,0,95,137,54,18,46,0,35,8,2,1,152,0,57,71,19,5,75,0,3,48,21,3,18,0,0,8,8,2,13,0,0,2,4,7,60,0,33,21,5,1,35,0,24,9,2,0,24,0,9,11,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,3,1,3,10,0,5,1,1,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,104,36,11,6,85,0,63,18,2,2,66,0,41,16,8,1,6,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
